Date,Open,High,Low,Close,Adj Close,Volume
2009-03-20,443.399994,448.700012,415.000000,422.450012,381.737885,329241
2009-03-23,425.950012,439.899994,415.649994,435.700012,393.710938,273135
2009-03-24,440.200012,440.200012,415.200012,425.200012,384.222870,230244
2009-03-25,426.000000,428.250000,421.500000,425.250000,384.268036,210846
2009-03-26,430.000000,454.750000,428.950012,444.850006,401.979156,490372
2009-03-27,444.000000,479.000000,444.000000,474.250000,428.545807,493878
2009-03-30,465.000000,474.450012,450.000000,466.350006,421.407104,398373
2009-03-31,466.000000,495.000000,461.250000,490.200012,442.958618,715093
2009-04-01,495.000000,495.000000,475.299988,482.000000,435.548950,338154
2009-04-02,483.100006,514.849976,480.000000,502.500000,454.073303,525757
2009-04-06,500.000000,519.500000,500.000000,514.099976,464.555389,259674
2009-04-08,509.899994,529.799988,490.500000,520.500000,470.338593,668523
2009-04-09,522.099976,528.900024,511.500000,517.099976,467.266266,131800
2009-04-13,520.150024,541.799988,520.150024,529.700012,478.651978,130309
2009-04-15,526.000000,558.000000,524.150024,545.950012,493.336090,141284
2009-04-16,550.000000,564.000000,521.000000,526.950012,476.167053,298451
2009-04-17,522.049988,543.000000,522.049988,535.750000,484.118896,277278
2009-04-20,536.000000,554.700012,530.000000,544.450012,491.980408,295045
2009-04-21,535.000000,546.799988,534.799988,535.849976,484.209351,114421
2009-04-22,543.000000,556.250000,532.000000,553.250000,499.932556,385359
2009-04-23,536.200012,574.700012,536.200012,566.150024,511.589203,142695
2009-04-24,563.000000,563.000000,541.250000,554.500000,501.061920,251504
2009-04-27,554.000000,579.900024,541.000000,567.900024,513.170593,419415
2009-04-28,570.250000,570.250000,536.700012,548.250000,495.414429,260955
2009-04-29,555.000000,559.750000,533.650024,544.750000,492.251587,307685
2009-04-30,546.900024,546.900024,546.900024,546.900024,494.194397,0
2009-05-04,544.750000,584.900024,544.750000,567.450012,512.763977,284424
2009-05-05,560.000000,569.000000,552.000000,560.450012,506.438629,320550
2009-05-06,560.000000,575.000000,555.000000,568.450012,513.667603,252051
2009-05-07,579.000000,582.000000,568.049988,574.900024,519.496094,194636
2009-05-08,573.900024,590.000000,537.299988,551.000000,497.899261,504347
2009-05-11,553.000000,569.000000,551.500000,558.900024,505.037933,113753
2009-05-12,555.000000,599.700012,545.500000,594.450012,537.161865,434588
2009-05-13,595.000000,598.799988,575.200012,584.950012,528.577332,429993
2009-05-14,579.000000,590.950012,568.200012,587.150024,530.565369,76188
2009-05-15,592.200012,599.849976,568.049988,573.549988,518.276123,236616
2009-05-18,595.000000,650.000000,595.000000,612.950012,553.879089,707
2009-05-19,630.000000,632.849976,563.549988,591.950012,534.902954,738882
2009-05-20,593.900024,644.900024,593.900024,630.250000,569.511841,819622
2009-05-21,630.250000,657.750000,628.400024,638.250000,576.740845,530147
2009-05-22,641.000000,675.900024,619.849976,660.950012,597.253235,666266
2009-05-25,662.099976,662.099976,635.200012,650.650024,587.945923,603848
2009-05-26,655.000000,674.000000,654.849976,661.150024,597.434021,512383
2009-05-27,670.000000,681.500000,661.099976,674.349976,609.361816,480125
2009-05-28,674.000000,679.700012,653.200012,662.000000,598.202026,567299
2009-05-29,670.000000,674.000000,635.200012,647.500000,585.099426,1025725
2009-06-01,648.000000,659.700012,631.000000,636.150024,574.843323,1053153
2009-06-02,641.349976,644.000000,608.049988,616.049988,556.680298,644144
2009-06-03,620.000000,637.700012,595.500000,621.950012,562.011780,629324
2009-06-04,627.000000,649.950012,614.049988,645.250000,583.066223,1018625
2009-06-05,650.000000,700.000000,642.000000,686.299988,620.160278,1284944
2009-06-08,687.000000,699.000000,677.000000,685.700012,619.617920,600940
2009-06-09,686.000000,723.849976,682.000000,711.799988,643.202698,641181
2009-06-10,715.000000,767.000000,712.000000,751.650024,679.212341,1117227
2009-06-11,751.799988,766.950012,724.000000,741.049988,669.633850,339521
2009-06-12,750.000000,750.000000,700.000000,705.099976,637.148315,215252
2009-06-15,699.000000,721.900024,672.099976,705.549988,637.555054,415984
